Time,Day,Hour,Min,12->13, Event, Episode No, Duration, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI,,hist, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI Diff, Flow Diff
0,0,0,0,,0,0,0,81.599998,72.000000,1.160000,81.599998,90.277779,,61.279995,71.570000,0.787000,61.279995,-0.546684,20.320004
5,0,0,5,,0,0,0,81.599998,71.900002,0.880000,163.199997,90.403336,,70.240013,71.036667,0.860000,131.519989,-1.105476,11.359985
10,0,0,10,,0,0,0,74.400002,71.699997,0.710000,237.600006,90.655510,,65.199997,70.466652,0.796667,196.720016,-1.601341,9.200005
15,0,0,15,,0,0,0,74.400002,71.199997,0.870000,312.000000,91.292137,,52.799999,69.790001,0.643333,249.519989,-1.864822,21.600002
20,0,0,20,,0,0,0,67.199997,71.300003,0.730000,379.200012,91.164093,,54.160011,69.476669,0.651333,303.680023,-2.430244,13.039986
25,0,0,25,,0,0,0,45.599998,69.599998,0.590000,424.800018,93.390808,,56.079998,69.103340,0.724333,359.759949,-0.706978,-10.480000
30,0,0,30,,0,0,0,52.799999,69.900002,0.570000,477.600006,92.989983,,50.000004,68.386665,0.639000,409.759979,-2.107506,2.799995
35,0,0,35,,0,0,0,55.200001,69.400002,0.630000,532.799988,93.659943,,46.239998,68.083336,0.601000,455.999969,-1.877258,8.960003
40,0,0,40,,0,0,0,57.599998,70.199997,0.600000,590.399963,92.592598,,47.919991,67.763329,0.599333,503.920044,-3.406044,9.680008
45,0,0,45,,0,0,0,43.200001,70.599998,0.430000,633.599976,92.067993,,44.719997,67.346664,0.571333,548.639954,-4.529556,-1.519997
50,0,0,50,,0,0,0,38.400002,71.300003,0.400000,672.000000,91.164093,,39.680004,67.129990,0.503333,588.320068,-5.734276,-1.280003
55,0,0,55,,0,0,0,14.400000,72.699997,0.140000,686.400024,89.408531,,39.439999,66.930000,0.530333,627.759949,-7.819542,-25.039999
60,0,1,0,,0,0,0,36.000000,69.699997,0.470000,722.400024,93.256821,,36.559998,66.466660,0.499667,664.320007,-4.638031,-0.559998
65,0,1,5,,0,0,0,43.200001,71.199997,0.500000,765.600037,91.292137,,33.039997,66.306671,0.438325,697.360046,-6.868462,10.160004
70,0,1,10,,0,0,0,31.200001,69.400002,0.350000,796.800049,93.659943,,33.999996,65.930000,0.484667,731.359985,-5.049820,-2.799995
75,0,1,15,,0,0,0,40.799999,69.699997,0.400000,837.600037,93.256821,,33.120003,65.586662,0.458667,764.479919,-5.991196,7.679996
80,0,1,20,,0,0,0,31.200001,70.900002,0.450000,868.800049,91.678421,,30.560003,65.216667,0.424000,795.040039,-8.184196,0.639997
85,0,1,25,,0,0,0,40.799999,69.599998,0.710000,909.600037,93.390808,,29.280003,65.220001,0.415667,824.320007,-6.422821,11.519997
90,0,1,30,,0,0,0,43.200001,69.500000,0.470000,952.800049,93.525177,,31.920002,64.523331,0.449000,856.240051,-7.396553,11.279999
95,0,1,35,,0,0,0,36.000000,70.300003,0.450000,988.800049,92.460876,,32.560001,64.143326,0.451333,888.799988,-9.095078,3.439999
100,0,1,40,,0,0,0,31.200001,71.699997,0.270000,1020.000061,90.655510,,30.559998,64.836670,0.412000,919.360107,-9.796181,0.640003
105,0,1,45,,0,0,0,7.200000,69.500000,0.103597,1027.200073,93.525177,,29.839998,64.069992,0.394453,949.200012,-8.162117,-22.639998
110,0,1,50,,0,0,0,38.400002,70.000000,0.450000,1065.600098,92.857140,,30.400000,64.040001,0.411667,979.599854,-8.877113,8.000002
115,0,1,55,,0,0,0,26.400000,69.300003,0.320000,1092.000122,93.795090,,27.519999,63.496666,0.368967,1007.120117,-8.815041,-1.119999
120,0,2,0,,0,0,0,19.200001,69.699997,0.230000,1111.200073,93.256821,,26.400002,63.966660,0.359000,1033.519897,-8.624969,-7.200001
125,0,2,5,,0,0,0,16.799999,69.699997,0.220000,1128.000122,93.256821,,29.599998,64.309990,0.383333,1063.119995,-8.022896,-12.799999
130,0,2,10,,0,0,0,24.000000,67.599998,0.280000,1152.000122,96.153847,,27.840000,63.973331,0.393000,1090.959839,-5.647598,-3.840000
135,0,2,15,,0,0,0,33.599998,69.900002,0.440000,1185.600098,92.989983,,31.040001,64.159996,0.457667,1122.000000,-8.523354,2.559998
140,0,2,20,,0,0,0,28.799999,67.500000,0.420000,1214.400146,96.296295,,29.760004,63.676670,0.427333,1151.760010,-5.987022,-0.960005
145,0,2,25,,0,0,0,19.200001,68.199997,0.330000,1233.600098,95.307922,,31.439999,63.236660,0.502556,1183.200317,-7.658905,-12.239998
150,0,2,30,,0,0,0,21.600000,67.300003,0.220000,1255.200073,96.582458,,34.799999,63.113335,0.516333,1218.000000,-6.649155,-13.199999
155,0,2,35,,0,0,0,12.000000,68.599998,0.150000,1267.200073,94.752190,,30.079998,62.916668,0.422349,1248.080078,-8.782043,-18.079998
